,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
2668,2.3,1160.25,12.594666004682017,1070.0,110.0,686.75,112.0,1928.5,1192.0,29.299999713898,45.77499961853,1.8362214370915129,44.21847,1.8230377,2004-06-29 22:00:00
2669,2.2,1193.5,13.658956051931607,1105.5,100.0,667.25,97.0,1984.5,1194.25,28.249999523163,48.050000190735,1.8143518293833418,48.05528,1.8047473,2004-06-29 23:00:00
2670,2.5,1198.5,13.099733526912345,1087.0,112.0,658.25,100.0,1954.0,1251.75,27.349999427795,51.025000572205,1.8287275820393667,49.357445,1.8260021,2004-06-30 00:00:00
2671,0.9,964.66666666667,6.141086865572613,818.33333333333,35.0,844.0,47.0,1681.3333333333,776.66666666667,26.766666412354,52.366667429606,1.8140942719681052,54.27955,1.9020476,2004-06-30 01:00:00
2672,0.8,961.25,5.764774994344552,800.75,33.0,850.0,44.0,1683.0,797.75,25.97500038147,54.85000038147,1.8140803825454705,57.471844,1.9278576,2004-06-30 02:00:00
2673,0.7,901.25,3.7465224539215742,696.5,33.0,951.75,44.0,1585.5,799.5,26.849999904633,51.875,1.8058233841328113,52.159946,1.7718335,2004-06-30 03:00:00
2674,0.5,863.5,2.638152338588159,628.75,28.0,1052.0,42.0,1557.5,727.75,26.875,51.77499961853,1.8049730160644353,53.067085,1.7453005,2004-06-30 04:00:00
2675,0.7,951.5,4.581918958781177,742.0,49.0,892.0,57.0,1656.25,953.0,24.575000286102,59.14999961853,1.801287237080634,61.417458,1.7643253,2004-06-30 05:00:00
2676,0.9,1008.75,7.4221044525949695,875.0,81.0,797.25,61.0,1738.0,1060.0,26.375000476837,53.125,1.7987076496622714,53.388912,1.7935139,2004-06-30 06:00:00
2677,2.2,1224.75,15.187991985721865,1154.5,178.0,642.75,106.0,1991.75,1338.25,27.25,46.425000190735,1.6542133698826151,45.620544,1.6363753,2004-06-30 07:00:00
2678,2.8,1245.0,16.744053307157127,1202.25,223.0,628.0,136.0,2039.25,1621.5,28.449999332428,40.425000190735,1.5441724070923049,40.8861,1.5934559,2004-06-30 08:00:00
2679,2.9,1265.25,16.96922309377972,1209.0,290.0,637.75,157.0,2014.5,1811.75,30.77499961853,37.050000190735,1.616885626011347,33.503956,1.4756385,2004-06-30 09:00:00
2680,2.9,1276.25,18.045498509943126,1240.75,274.0,641.5,171.0,2024.25,1784.25,34.224999427795,30.675000190735,1.625163957799352,28.15608,1.541184,2004-06-30 10:00:00
2681,3.0,1232.25,16.092604901165874,1182.5,278.0,675.25,190.0,1920.25,1508.5,36.974999427795,26.525000095367,1.6351527654549858,23.109583,1.4858003,2004-06-30 11:00:00
2682,2.5,1192.75,13.400778503920026,1097.0,152.0,698.0,155.0,1831.5,1138.5,36.599999427795,27.75,1.675958803596108,24.68828,1.6219842,2004-06-30 12:00:00
2683,2.3,1161.75,14.011592480319251,1117.0,118.0,700.0,139.0,1856.5,1044.0,36.875,26.875000476837,1.6477052170935507,23.676294,1.5510358,2004-06-30 13:00:00
2684,2.1,1126.0,13.400778503920026,1097.0,141.0,722.5,152.0,1810.25,1015.25,39.275000572205,22.224999904633,1.5519564678007758,20.243729,1.5413724,2004-06-30 14:00:00
2685,1.9,1089.0,10.420883007390719,993.25,131.0,800.5,143.0,1675.0,824.5,38.499999046326,22.424999713898,1.501821805242494,18.9913,1.4243866,2004-06-30 15:00:00
2686,2.3,1134.0,12.66840932490144,1072.5,171.0,746.5,168.0,1764.75,1022.25,39.724999427795,20.39999961853,1.4593731531498988,18.781363,1.5126383,2004-06-30 16:00:00
2687,4.2,1388.25,24.54390359233819,1417.5,287.0,567.5,226.0,2249.75,1913.25,38.774998664856,24.175000190735,1.6432502902095205,24.44333,1.7436794,2004-06-30 17:00:00
2688,4.9,1505.5,27.822819915794504,1499.0,267.0,505.75,207.0,2485.0,2042.5,33.549999237061,38.000000953674,1.93895286603443,38.170918,1.9456803,2004-06-30 18:00:00
2689,4.9,1351.75,23.28550574957621,1385.0,280.0,562.5,197.0,2205.0,1661.25,34.02499961853,32.925000667572,1.7250738039485893,29.392622,1.6653136,2004-06-30 19:00:00
2690,3.5,1216.5,17.56744339660839,1226.75,224.0,641.0,158.0,2039.75,1403.75,31.900000572205,33.674999237061,1.5662881668473148,32.70668,1.6301296,2004-06-30 20:00:00
2691,2.5,1148.5,14.48511576661383,1132.25,137.0,687.75,124.0,1935.5,1233.0,30.200000286102,37.574999809265,1.5869630940085628,36.61274,1.5919838,2004-06-30 21:00:00
2692,2.5,1156.0,14.375845316221508,1128.75,118.0,688.25,110.0,1941.0,1180.5,28.924999713898,41.0,1.609607166207107,39.68614,1.5885073,2004-06-30 22:00:00
2693,2.6,1179.75,14.150622610386957,1121.5,128.0,678.25,112.0,1921.25,1271.75,27.77499961853,45.200000762939,1.6604388957214293,41.534252,1.5533222,2004-06-30 23:00:00
2694,2.3,1109.0,12.883301872920768,1079.75,111.0,696.0,102.0,1874.0,1189.5,27.074999809265,47.35000038147,1.670068729658921,43.124653,1.5543785,2004-07-01 00:00:00
2695,1.5,1031.5,9.91003277401121,974.25,66.0,763.0,77.0,1799.5,982.25,26.200000286102,49.400000572205,1.6555314080764358,48.996853,1.6136675,2004-07-01 01:00:00
2696,0.9,893.0,5.066115597584205,766.75,36.0,917.5,50.0,1606.5,805.25,26.875,49.324999809265,1.719561454931296,47.945107,1.6157682,2004-07-01 02:00:00
2697,0.6,848.25,2.8340441550903015,641.5,36.0,1079.0,50.0,1536.25,654.25,26.25,50.75,1.7057634403871536,50.21127,1.5690037,2004-07-01 03:00:00
2698,0.6,850.25,3.19831791296911,664.25,31.0,1038.25,40.0,1568.0,726.75,24.85000038147,54.625,1.690785709241571,55.43301,1.6261369,2004-07-01 04:00:00
2699,0.8,937.75,5.379849891846783,782.25,75.0,878.5,66.0,1685.25,1000.75,23.425000190735,58.550000190735,1.6651455559224697,62.648758,1.6784807,2004-07-01 05:00:00
2700,0.9,947.75,6.357778864799785,828.25,66.0,858.25,60.0,1710.75,993.5,24.375,55.175000190735,1.6604329335481895,57.60986,1.6529282,2004-07-01 06:00:00
2701,2.4,1225.0,17.12004814434041,1213.5,154.0,625.25,85.0,2090.0,1322.0,25.099999904633,54.300000190735,1.7057362678854995,52.17853,1.6589885,2004-07-01 07:00:00
2702,3.9,1379.5,22.308582975669996,1359.25,239.0,537.75,120.0,2336.5,1617.0,26.599999904633,51.200000762939,1.756494826496345,51.69705,1.8094361,2004-07-01 08:00:00
2703,2.9,1275.5,14.649682363278062,1137.5,246.0,628.0,134.0,2020.5,1429.75,28.199999809265,47.14999961853,1.7752289048902203,46.48707,1.8314943,2004-07-01 09:00:00
2704,2.7,1246.0,13.280010624885582,1093.0,261.0,667.0,149.0,1941.75,1356.75,31.575000762939,39.35000038147,1.79694756499122,37.82534,1.7180773,2004-07-01 10:00:00
2705,2.0,1140.5,10.488913795517048,995.75,179.0,767.0,125.0,1804.75,994.0,34.199999809265,31.824999332428,1.683749670976289,30.581678,1.5762342,2004-07-01 11:00:00
2706,2.4,1199.0,14.220357031168104,1123.75,159.0,679.75,132.0,1939.75,1054.0,36.599999427795,27.074999332428,1.6351921977852775,27.745155,1.7208219,2004-07-01 12:00:00
2707,2.0,1156.25,12.170580769346868,1055.5,111.0,709.5,114.0,1841.75,944.75,37.574999809265,26.925000190735,1.714976154203039,25.243248,1.7071825,2004-07-01 13:00:00
2708,1.8,1157.5,10.14393284560212,983.0,101.0,750.75,110.0,1803.25,807.75,38.075000762939,26.300000190735,1.7212706146971641,27.101667,1.7820863,2004-07-01 14:00:00
2709,1.9,1162.75,11.681285912573527,1038.5,118.0,723.25,121.0,1813.75,887.75,37.849999427795,26.900000095367,1.7391794399979967,24.320887,1.6417556,2004-07-01 15:00:00
2710,1.8,1077.75,10.852621988236002,1009.0,120.0,766.5,127.0,1730.0,786.5,37.800000190735,22.724999427795,1.4652674761110829,21.317646,1.4925636,2004-07-01 16:00:00
2711,2.9,1243.75,17.296729325739804,1218.75,177.0,651.0,157.0,1948.75,1077.0,36.89999961853,24.650000095367,1.513355902782849,22.42048,1.4477397,2004-07-01 17:00:00
2712,3.3,1236.0,17.985442521637722,1239.0,186.0,637.0,169.0,1985.5,1106.0,34.474999427795,28.499999523163,1.5310417352625079,25.863413,1.4947711,2004-07-01 18:00:00
2713,4.4,1363.5,22.923010298809654,1375.5,235.0,579.5,179.0,2168.0,1356.0,32.52499961853,30.874999523163,1.4874994639084296,29.998909,1.4847624,2004-07-01 19:00:00
2714,3.4,1192.5,16.544979890401567,1196.25,195.0,675.25,149.0,1888.0,1151.75,30.925000190735,30.400000095367,1.338031229507248,26.362812,1.3080565,2004-07-01 20:00:00
2715,1.9,1078.0,10.184263392187276,984.5,106.0,777.5,111.0,1696.75,924.75,28.699999809265,34.724999427795,1.3457076525896876,32.358044,1.331118,2004-07-01 21:00:00
2716,2.1,1140.25,11.58872019508255,1035.25,107.0,725.75,112.0,1778.5,1059.0,27.675000190735,39.349999427795,1.437175938722985,37.495266,1.4154824,2004-07-01 22:00:00
2717,2.5,1238.75,14.313563500912604,1126.75,134.0,648.25,120.0,1929.5,1201.25,26.800000190735,45.075000762939,1.5645365294262075,44.483925,1.5706247,2004-07-01 23:00:00
2718,2.3,1171.25,13.2649474219058,1092.5,117.0,668.75,105.0,1861.5,1205.25,26.124999523163,45.300000190735,1.5114696084920154,43.883396,1.5007892,2004-07-02 00:00:00
2719,1.7,1065.25,9.983293510540761,977.0,83.0,735.5,90.0,1732.75,1102.75,25.874999523163,46.14999961853,1.5174062810694111,44.743896,1.4848499,2004-07-02 01:00:00
2720,1.5,1023.75,7.587481564402678,882.0,77.0,790.75,87.0,1662.0,1072.0,25.299999713898,47.60000038147,1.513014949388381,48.347755,1.4842585,2004-07-02 02:00:00
2721,0.8,872.75,3.4444599923542256,679.0,77.0,1010.25,87.0,1501.25,713.25,26.625,43.0,1.4773379942343094,45.10918,1.4768546,2004-07-02 03:00:00
2722,0.8,874.0,3.2601582638797706,668.0,37.0,1043.0,54.0,1513.0,736.5,25.325000286102,47.199999809265,1.5025132766436557,46.23236,1.4291118,2004-07-02 04:00:00
2723,0.5,886.5,2.916438429678332,646.75,50.0,1046.25,61.0,1500.25,740.25,25.14999961853,47.974999427795,1.5115019846254514,47.3615,1.4653473,2004-07-02 05:00:00
2724,0.8,992.5,5.633465103186379,794.5,60.0,887.75,63.0,1628.75,769.75,24.824999809265,50.64999961853,1.565432922679349,53.039116,1.5736183,2004-07-02 06:00:00
2725,2.6,1299.25,17.491123933904678,1224.5,179.0,619.5,102.0,2077.25,1327.0,25.675000190735,49.700000762939,1.6150355158395748,49.41746,1.6346954,2004-07-02 07:00:00
2726,4.9,1529.0,28.958035685182185,1526.25,300.0,476.0,149.0,2558.5,1763.0,27.425000190735,45.549999237061,1.6396384187669641,48.476788,1.8144565,2004-07-02 08:00:00
2727,2.9,1320.0,16.994321083185902,1209.75,263.0,594.5,147.0,2051.5,1476.5,29.349999904633,39.974999427795,1.6081683440341321,40.52195,1.6844682,2004-07-02 09:00:00
2728,2.8,1225.75,15.629433523319976,1168.25,265.0,650.0,158.0,1952.0,1310.5,33.625,28.675000190735,1.469281368307788,29.53417,1.5570368,2004-07-02 10:00:00
2729,1.8,1104.75,10.050093703546924,979.5,164.0,777.25,112.0,1744.5,979.5,34.625,27.675000667572,1.4991423316813908,28.454079,1.4833854,2004-07-02 11:00:00
2730,1.8,1159.5,11.709830816255746,1039.5,122.0,720.25,108.0,1809.5,961.0,35.625,27.175000190735,1.5556860040984102,27.247059,1.5949591,2004-07-02 12:00:00
2731,1.9,1124.5,12.040228960945882,1051.0,125.0,729.5,120.0,1771.25,922.5,36.949999809265,23.25,1.4313079044995163,22.731249,1.5064157,2004-07-02 13:00:00
2732,1.7,1099.25,11.012099605331478,1014.75,125.0,763.0,117.0,1731.5,838.75,38.775000572205,20.650000095367,1.4036451654528568,20.601461,1.4932711,2004-07-02 14:00:00
2733,1.7,1123.75,11.193571577698146,1021.25,115.0,745.25,119.0,1734.5,827.25,38.14999961853,22.625,1.4867821791498916,21.166697,1.5071855,2004-07-02 15:00:00
2734,1.9,1105.0,10.477562226102187,995.33333333333,162.0,777.66666666667,149.0,1681.3333333333,821.33333333333,37.06666692098,22.96666653951,1.422898220351392,20.508139,1.4417092,2004-07-02 16:00:00
2735,2.1,1034.75,11.795643662631909,1042.5,149.0,804.25,174.0,1646.5,748.75,34.800000190735,19.275000095367,1.05429071129746,18.960089,1.1781778,2004-07-02 17:00:00
2736,2.4,1064.75,13.796487791717952,1110.0,161.0,756.5,163.0,1691.0,870.5,33.574998855591,20.724999904633,1.0589713994899044,19.06438,1.0780952,2004-07-02 18:00:00
2737,3.0,1050.5,17.338910220166625,1220.0,201.0,739.0,161.0,1729.0,1076.75,31.375000476837,18.549999713898,0.8375666658889864,17.248075,0.86819667,2004-07-02 19:00:00
2738,2.8,1073.25,14.220357031168104,1123.75,209.0,751.75,154.0,1688.25,1175.0,29.474999904633,23.75,0.9623226090626551,22.318571,0.9665154,2004-07-02 20:00:00
2739,1.9,1007.75,10.721628410296905,1004.25,133.0,816.5,124.0,1588.25,1124.5,27.375000476837,27.124999523163,0.9735698133277453,25.997982,1.0308275,2004-07-02 21:00:00
2740,2.1,1089.75,12.690568103372724,1073.25,133.0,745.25,122.0,1693.0,1124.25,26.075000286102,31.074999809265,1.0338059170348552,30.233168,1.1242967,2004-07-02 22:00:00
2741,1.8,1047.75,10.13721772169623,982.75,134.0,780.25,119.0,1642.5,1063.75,25.5,34.0,1.0935346176204463,34.255062,1.195724,2004-07-02 23:00:00
2742,2.5,1130.5,13.092244786448635,1086.75,164.0,704.75,131.0,1737.5,1239.75,24.0,37.800000190735,1.1124930651937974,37.24356,1.1875967,2004-07-03 00:00:00
2743,1.1,952.75,7.398606072663219,874.0,72.0,854.25,84.0,1528.25,898.5,24.224999904633,37.27499961853,1.1118089756074467,36.653446,1.1225718,2004-07-03 01:00:00
2744,0.7,896.5,4.644315710368452,745.25,50.0,967.5,77.0,1460.5,807.0,23.449999809265,40.625000953674,1.1570892058925288,39.725353,1.1535122,2004-07-03 02:00:00
2745,0.7,899.5,4.726453728738122,749.5,50.0,932.0,77.0,1494.25,817.0,21.75,46.625,1.1991307546949312,47.602474,1.2365894,2004-07-03 03:00:00
2746,0.4,827.75,2.787414370831833,638.5,27.0,1077.25,41.0,1370.75,573.0,22.574999809265,43.02499961853,1.1629024363357061,44.975346,1.1674227,2004-07-03 04:00:00
2747,0.7,892.25,4.524641622302657,739.0,74.0,964.25,68.0,1478.5,768.0,20.174999713898,50.674999237061,1.1844484816426706,51.35249,1.2396376,2004-07-03 05:00:00
2748,0.7,914.25,5.929387126898798,808.5,69.0,912.25,69.0,1529.75,807.25,20.500000476837,49.324999809265,1.1759659208172852,48.364254,1.215277,2004-07-03 06:00:00
2749,1.8,1096.25,11.067802428479904,1016.75,162.0,721.75,101.0,1743.25,1204.0,21.400000572205,47.999999046326,1.2086470633180901,50.812927,1.2857981,2004-07-03 07:00:00
2750,2.3,1172.75,14.422632313865634,1130.25,208.0,647.75,120.0,1885.0,1401.0,23.224999904633,43.925000190735,1.2343769374409612,46.21088,1.330317,2004-07-03 08:00:00
2751,1.9,1125.25,11.053865490184924,1016.25,168.0,712.25,124.0,1725.0,1256.0,25.300000190735,40.650000572205,1.29210209652303,41.03137,1.3169203,2004-07-03 09:00:00
2752,1.7,1078.5,9.949964658366447,975.75,139.0,781.0,113.0,1668.75,998.5,29.875,31.074999332428,1.2882965297730427,30.288357,1.2909398,2004-07-03 10:00:00
2753,1.3,973.75,8.750411205541294,929.5,104.0,872.0,97.0,1535.5,712.25,33.874999046326,21.300000190735,1.1067112010598963,20.069172,1.0623109,2004-07-03 11:00:00
2754,1.5,977.25,9.876808513136634,973.0,99.0,864.75,94.0,1550.25,712.25,36.25,15.974999904633,0.9464826739466673,16.019798,1.010937,2004-07-03 12:00:00
2755,1.3,911.75,7.3634180851910065,872.5,89.0,946.0,86.0,1436.0,613.5,36.625000953674,15.174999952316,0.9177476117881054,14.34523,0.9552232,2004-07-03 13:00:00
2756,0.8,896.0,6.117608927663041,817.25,57.0,991.75,70.0,1426.0,553.75,37.425000190735,15.824999809265,0.9997729529539173,15.2681465,1.0681678,2004-07-03 14:00:00
2757,0.8,896.25,6.2208349343105835,822.0,64.0,1002.25,70.0,1390.75,721.5,37.925001144409,14.975000143051,0.9721357760301467,13.15477,0.9131276,2004-07-03 15:00:00
2758,1.1,956.25,7.113334197638295,861.75,65.0,929.75,82.0,1479.25,636.0,38.025000572205,16.75,1.0932785184040215,15.805533,1.1467624,2004-07-03 16:00:00
2759,1.2,969.75,8.01984793446924,900.0,79.0,909.0,93.0,1523.75,663.5,36.949998855591,17.52499961853,1.0788674913580085,17.38772,1.1436741,2004-07-03 17:00:00
2760,1.2,929.25,7.26993335753569,868.5,80.0,942.0,89.0,1454.25,624.0,35.25,17.049999713898,0.9560840550495504,16.865967,1.0085032,2004-07-03 18:00:00
2761,1.4,947.25,8.656039174931239,925.75,81.0,904.75,90.0,1484.25,659.0,31.85000038147,20.400000572205,0.9461689128627914,19.455553,0.92647773,2004-07-03 19:00:00
2762,1.1,1003.0,7.540072456167103,880.0,59.0,863.5,67.0,1537.25,694.75,29.14999961853,29.64999961853,1.1791794891543,28.834887,1.1357403,2004-07-03 20:00:00
2763,1.5,1045.0,9.016969786956228,940.0,90.0,821.75,94.0,1657.75,919.75,27.449999809265,33.35000038147,1.2022272487590324,34.2191,1.2678363,2004-07-03 21:00:00
2764,2.0,1125.0,11.58161276263785,1035.0,122.0,727.5,109.0,1726.25,1149.5,26.675000190735,35.75,1.231845235958055,35.83746,1.2751346,2004-07-03 22:00:00
2765,1.9,1137.75,10.197722066388899,985.0,120.0,742.25,103.0,1710.0,1140.75,25.175000190735,42.699999809265,1.347293824791486,41.560467,1.326846,2004-07-03 23:00:00
2766,2.2,1217.0,12.286951048321209,1059.5,126.0,659.5,101.0,1840.0,1227.25,23.974999904633,51.89999961853,1.5252010479389024,50.35829,1.5166893,2004-07-04 00:00:00
2767,1.1,983.25,6.41843653094434,831.0,68.0,846.75,71.0,1584.5,887.0,24.5,44.449999809265,1.3476274062499274,47.409264,1.4053099,2004-07-04 01:00:00
2768,1.1,1006.5,7.171164351301327,864.25,65.0,816.0,71.0,1638.75,987.25,22.599999427795,51.0,1.3805256196329871,52.146008,1.3910248,2004-07-04 02:00:00
2769,0.8,957.25,6.085164330889835,815.75,65.0,845.5,71.0,1612.75,902.75,22.150000095367,52.72500038147,1.3891201802064566,54.815563,1.4758449,2004-07-04 03:00:00
2770,0.6,913.5,4.2614220782081835,725.0,38.0,948.75,49.0,1550.25,779.75,21.150000095367,56.824998855591,1.4093550673634956,58.93925,1.4513496,2004-07-04 04:00:00
2771,0.6,885.5,3.8392448794782195,701.75,31.0,970.75,43.0,1528.0,766.5,20.25,59.60000038147,1.399446186205673,60.873825,1.432531,2004-07-04 05:00:00
2772,0.6,898.5,3.955380245213785,708.25,40.0,971.5,44.0,1559.0,779.5,21.299999713898,56.650000572205,1.4178444896693174,60.93731,1.494396,2004-07-04 06:00:00
2773,0.6,941.75,4.215127711803245,722.5,36.0,967.75,42.0,1573.0,698.0,23.049999713898,54.575000762939,1.5176911856602502,57.131992,1.5403633,2004-07-04 07:00:00
2774,1.1,1021.75,6.117608927663041,817.25,64.0,835.0,69.0,1669.25,821.0,23.749999523163,54.25,1.5730505108397952,60.442875,1.7335457,2004-07-04 08:00:00
2775,1.0,1009.25,5.950771198405665,809.5,56.0,859.0,65.0,1633.5,772.25,25.374999523163,49.27499961853,1.5731955065671137,52.259037,1.6598902,2004-07-04 09:00:00
2776,1.0,1024.5,5.929387126898798,808.5,56.0,877.0,68.0,1605.5,690.25,29.64999961853,37.724999427795,1.5439798716036117,39.307613,1.6065048,2004-07-04 10:00:00
2777,1.0,976.5,5.400366310442631,783.25,43.0,939.0,58.0,1543.0,585.75,33.924999237061,26.224999904633,1.366405654591326,27.976538,1.4717137,2004-07-04 11:00:00
2778,0.8,935.75,4.8630756728611475,756.5,40.0,1007.25,52.0,1458.5,523.0,35.799999237061,22.374999523163,1.293298962333843,22.865261,1.2935599,2004-07-04 12:00:00
2779,0.7,883.75,3.861463962633157,703.0,34.0,1075.75,46.0,1393.5,487.5,37.900000572205,18.849999904633,1.2220309672938956,19.911007,1.3322533,2004-07-04 13:00:00
2780,0.4,808.75,3.1901107029667854,663.75,28.0,1185.25,40.0,1270.0,427.25,38.525000572205,14.825000047684,0.9941860144098519,14.442168,1.0857193,2004-07-04 14:00:00
2781,0.5,851.5,4.132341795103469,718.0,32.0,1109.25,47.0,1306.75,467.75,39.349999427795,14.474999904633,1.0148647147075003,13.718661,0.9743103,2004-07-04 15:00:00
2782,0.6,871.75,3.9508862355878556,708.0,39.0,1106.25,56.0,1330.5,488.5,38.850001335144,15.550000190735,1.0612682174460752,14.901683,1.0531499,2004-07-04 16:00:00
2783,0.7,839.25,4.775056710975748,752.0,52.0,1102.25,64.0,1297.75,514.5,37.85000038147,12.700000047684,0.8210996295985946,11.9327755,0.8938062,2004-07-04 17:00:00
2784,0.9,853.75,5.487932183616301,787.5,60.0,1063.75,71.0,1310.25,561.75,35.77499961853,13.424999952316,0.7749128102971639,12.085531,0.842833,2004-07-04 18:00:00
2785,1.6,971.25,9.05532769248143,941.5,104.0,899.5,103.0,1540.5,775.5,32.250000476837,19.699999809265,0.934540349044096,19.5584,0.9986928,2004-07-04 19:00:00
2786,1.6,984.5,9.119411727391192,944.0,102.0,866.25,97.0,1541.0,832.75,30.099999904633,23.5,0.986862333764076,22.325478,0.9881528,2004-07-04 20:00:00
2787,1.7,1027.25,10.076866943416698,980.5,120.0,816.75,108.0,1630.75,1022.5,28.199999809265,28.700000286102,1.080574135534517,28.231083,1.151184,2004-07-04 21:00:00
2788,1.3,1012.0,7.433865553476765,875.5,89.0,853.25,87.0,1580.0,966.75,26.025000572205,35.699999809265,1.18419253309782,36.472057,1.2253528,2004-07-04 22:00:00
2789,1.9,1086.0,9.863532129621102,972.5,121.0,765.75,104.0,1656.0,1089.25,25.299999713898,39.174999237061,1.2452176263222388,37.924885,1.2384452,2004-07-04 23:00:00
2790,1.5,1024.5,8.985057907981616,938.75,107.0,789.5,93.0,1635.25,1102.5,24.650000095367,38.724999427795,1.1845375034052248,41.058666,1.2534996,2004-07-05 00:00:00
2791,0.6,847.5,3.667816531500541,692.0,41.0,1033.75,55.0,1411.75,733.5,25.525000095367,35.699999809265,1.1499025088984167,35.156776,1.1157564,2004-07-05 01:00:00
2792,0.4,838.5,2.991851350574233,651.5,34.0,1074.75,49.0,1404.75,671.0,22.450000286102,43.200000762939,1.158897486914277,42.742577,1.1776633,2004-07-05 02:00:00
2793,0.3,814.25,2.473977118278611,617.75,34.0,1096.5,49.0,1400.0,696.0,21.624999523163,46.074999809265,1.1760711327622857,46.73882,1.226699,2004-07-05 03:00:00
2794,0.3,815.5,2.566706973107863,624.0,41.0,1072.5,56.0,1422.0,728.5,19.72500038147,51.399998664856,1.1687970697067882,55.319805,1.2932807,2004-07-05 04:00:00
